,Geohash,Latitude,Longitude,Tanggal
84,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
85,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
86,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
87,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
88,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
89,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
90,qrekzd675g,-1.9646456837654116,106.15315854549408,2019-10-14
91,qrekzd675g,-1.9646456837654116,106.15315854549408,2019-10-14
92,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
93,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
94,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
95,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
96,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
97,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
98,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
99,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
100,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
101,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
102,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
103,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
104,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
105,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
106,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
107,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
108,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
109,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
110,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
111,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
112,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
113,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
114,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
115,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
116,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
117,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
118,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
119,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
120,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
121,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
122,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
123,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
124,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
125,qrbqfn0dvw,-0.1862606406211853,101.69038116931917,2019-10-14
126,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
127,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
128,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
129,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
130,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
131,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
132,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
133,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
134,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
135,qrekzd675g,-1.9646456837654116,106.15315854549408,2019-10-14
136,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
137,qrekzd675g,-1.9646456837654116,106.15315854549408,2019-10-14
138,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
139,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
140,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
141,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
142,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
143,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
144,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
145,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
146,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
147,qr6q1vsm8y,-3.132871091365814,104.4968408346176,2019-10-14
148,qrc6e50zw5,-0.9490111470222472,103.14094126224518,2019-10-14
149,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
150,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
151,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
152,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
153,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
154,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
155,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
156,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
157,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
158,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
159,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
160,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
161,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
162,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
163,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
164,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
165,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
166,qrekzd675g,-1.9646456837654116,106.15315854549408,2019-10-14
167,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
168,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
169,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
170,qrc6e50zw5,-0.9490111470222472,103.14094126224518,2019-10-14
171,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
172,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
173,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
174,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
175,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
176,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
177,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
178,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
179,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
180,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
181,qrekzd675g,-1.9646456837654116,106.15315854549408,2019-10-14
182,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
183,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
184,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
185,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
186,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
187,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
188,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
189,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
190,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
191,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
192,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
193,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
194,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
195,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
196,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
197,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
198,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
199,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
200,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
201,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
202,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
203,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
204,qrc6e50zw5,-0.9490111470222472,103.14094126224518,2019-10-14
205,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
206,qrc6e50zw5,-0.9490111470222472,103.14094126224518,2019-10-14
207,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
208,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
209,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
210,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
211,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
212,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
213,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
214,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
215,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
216,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
217,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
218,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
219,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
220,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
221,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
222,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
223,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
224,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
225,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
226,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
227,qrc6e50zw5,-0.9490111470222472,103.14094126224518,2019-10-14
228,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
229,qrc6e50zw5,-0.9490111470222472,103.14094126224518,2019-10-14
230,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
231,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
232,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
233,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
234,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
235,qrc6e50zw5,-0.9490111470222472,103.14094126224518,2019-10-14
236,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
237,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
238,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
239,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
240,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
241,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
242,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
243,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
244,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
245,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
246,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
247,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
248,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
249,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
250,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
251,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
252,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
253,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
254,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
255,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
256,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
257,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
258,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
259,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
260,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
261,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
262,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
263,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
264,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
265,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
266,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
267,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
268,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
269,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
270,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
271,qrc6e50zw5,-0.9490111470222472,103.14094126224518,2019-10-14
272,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
273,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
274,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
275,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
276,qrc6e50zw5,-0.9490111470222472,103.14094126224518,2019-10-14
277,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
278,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
279,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
280,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
281,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
282,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
283,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
284,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
285,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
286,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
287,w0qdfzgkkc,1.9329580664634705,99.26614701747894,2019-10-14
288,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
289,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
290,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
291,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
292,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
293,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
294,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
295,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
296,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
297,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
298,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
299,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
300,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
301,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
302,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
303,qrc6e50zw5,-0.9490111470222472,103.14094126224518,2019-10-14
304,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
305,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
306,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
307,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
308,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
309,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
310,qrekzd675g,-1.9646456837654116,106.15315854549408,2019-10-14
311,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
312,qrekzd675g,-1.9646456837654116,106.15315854549408,2019-10-14
313,qrchsqf10p,-0.5779436230659485,102.84576952457428,2019-10-14
314,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
315,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
316,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
317,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
318,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
319,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
320,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
321,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
322,qrchsqf10p,-0.5779436230659485,102.84576952457428,2019-10-14
323,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
324,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
325,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
326,qrchsqf10p,-0.5779436230659485,102.84576952457428,2019-10-14
327,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
328,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
329,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
330,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
331,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
332,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
333,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
334,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
335,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
336,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
337,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
338,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
339,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
340,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
341,qrekzd675g,-1.9646456837654116,106.15315854549408,2019-10-14
342,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
343,qr7xc6rd1n,-2.843707501888275,106.23715460300446,2019-10-14
344,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
345,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
346,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
347,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
348,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
349,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
350,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
351,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
352,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
353,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
354,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
355,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
356,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
357,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
358,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
359,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
360,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
361,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
362,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
363,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
364,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
365,qr9jy1sszf,-1.7926892638206482,102.9264396429062,2019-10-14
366,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
367,qr6q1vsm8y,-3.132871091365814,104.4968408346176,2019-10-14
368,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
369,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
370,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
371,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
372,qrb7s3x5jz,-0.7822206616401672,101.79819524288176,2019-10-14
