,Geohash,Latitude,Longitude,Tanggal
8095,w2svxd9frw,3.793450891971588,108.26200783252716,2020-3-15
8096,w24q1jnkj0,1.0828426480293274,104.46681082248688,2020-3-15
8097,w2svxd9frw,3.793450891971588,108.26200783252716,2020-3-15
8098,w21hhd564b,0.7144573330879211,102.85859048366548,2020-3-15
8099,w21hhd564b,0.7144573330879211,102.85859048366548,2020-3-15
8100,w21hhd564b,0.7144573330879211,102.85859048366548,2020-3-15
8101,w22b2n5g17,1.4836880564689636,102.30989634990692,2020-3-15
8102,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-15
8103,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-15
8104,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-15
8105,w2svrubvsh,3.762412369251251,108.2714706659317,2020-3-15
8106,w2svrubvsh,3.762412369251251,108.2714706659317,2020-3-15
8107,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8108,qrer1zh8q5,-1.5435174107551577,105.90365946292876,2020-3-16
8109,qr2ex5jn03,-3.585998117923737,102.2676247358322,2020-3-16
8110,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8111,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8112,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8113,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8114,qrer1zh8q5,-1.5435174107551577,105.90365946292876,2020-3-16
8115,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8116,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8117,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8118,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8119,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8120,w0whhpx82r,3.556906878948212,98.62359702587128,2020-3-16
8121,w2svxe1s7x,3.796546161174774,108.2614928483963,2020-3-16
8122,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8123,w2syqp8vq7,3.953251540660858,108.19466292858124,2020-3-16
8124,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8125,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8126,w0uf7ckrg8,4.622457325458527,96.85047447681428,2020-3-16
8127,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8128,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8129,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8130,w0uf7ckrg8,4.622457325458527,96.85047447681428,2020-3-16
8131,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8132,w0whhpx82r,3.556906878948212,98.62359702587128,2020-3-16
8133,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8134,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8135,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8136,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8137,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8138,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8139,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8140,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8141,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8142,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8143,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8144,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8145,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8146,w20zcx0t5q,1.4016500115394592,102.37143695354462,2020-3-16
8147,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8148,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8149,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8150,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8151,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8152,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8153,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8154,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8155,w24q7765rk,1.1170676350593567,104.55994784832,2020-3-16
8156,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8157,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8158,w20egrs1qd,0.7006064057350159,102.10172474384308,2020-3-16
8159,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8160,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8161,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8162,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8163,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8164,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8165,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8166,w2syqp8vq7,3.953251540660858,108.19466292858124,2020-3-16
8167,w0whhpx82r,3.556906878948212,98.62359702587128,2020-3-16
8168,w0whhpx82r,3.556906878948212,98.62359702587128,2020-3-16
8169,w0whhpx82r,3.556906878948212,98.62359702587128,2020-3-16
8170,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8171,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8172,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8173,w0whhpx82r,3.556906878948212,98.62359702587128,2020-3-16
8174,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8175,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8176,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8177,w20zcx0t5q,1.4016500115394592,102.37143695354462,2020-3-16
8178,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8179,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8180,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8181,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8182,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8183,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8184,w20uc1wd52,0.8435466885566711,102.35770404338837,2020-3-16
8185,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8186,w20uc61twu,0.8469155430793762,102.36197412014008,2020-3-16
8187,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8188,w20zcx0t5q,1.4016500115394592,102.37143695354462,2020-3-16
8189,qr5n9vesb2,-4.451391398906708,105.55047690868378,2020-3-16
8190,w0p5q69px7,0.5863282084465027,100.12009799480438,2020-3-16
