,Geohash,Latitude,Longitude
113,qr6su5rs8v,-3.365134298801422,104.9517434835434
114,qr6696tdhe,-3.7652018666267395,104.47674572467804
115,qr6su5rs8v,-3.365134298801422,104.9517434835434
116,qr6696tdhe,-3.7652018666267395,104.47674572467804
117,w217su144u,0.6375744938850403,103.21804940700531
118,w217su144u,0.6375744938850403,103.21804940700531
119,w217su144u,0.6375744938850403,103.21804940700531
120,w217su144u,0.6375744938850403,103.21804940700531
121,w217su144u,0.6375744938850403,103.21804940700531
122,w217su144u,0.6375744938850403,103.21804940700531
123,qr6696tdhe,-3.7652018666267395,104.47674572467804
124,qr6696tdhe,-3.7652018666267395,104.47674572467804
125,qr6696tdhe,-3.7652018666267395,104.47674572467804
126,qr6696tdhe,-3.7652018666267395,104.47674572467804
127,w217su144u,0.6375744938850403,103.21804940700531
128,qr6696tdhe,-3.7652018666267395,104.47674572467804
129,qr6696tdhe,-3.7652018666267395,104.47674572467804
130,qr6696tdhe,-3.7652018666267395,104.47674572467804
131,w217su144u,0.6375744938850403,103.21804940700531
132,qr6696tdhe,-3.7652018666267395,104.47674572467804
133,qr6696tdhe,-3.7652018666267395,104.47674572467804
134,qr6696tdhe,-3.7652018666267395,104.47674572467804
135,w217su144u,0.6375744938850403,103.21804940700531
136,qr6696tdhe,-3.7652018666267395,104.47674572467804
137,w217su144u,0.6375744938850403,103.21804940700531
138,w217su144u,0.6375744938850403,103.21804940700531
139,w217su144u,0.6375744938850403,103.21804940700531
140,qr6su5rs8v,-3.365134298801422,104.9517434835434
141,qr6696tdhe,-3.7652018666267395,104.47674572467804
142,qr6696tdhe,-3.7652018666267395,104.47674572467804
143,qr6696tdhe,-3.7652018666267395,104.47674572467804
144,w217su144u,0.6375744938850403,103.21804940700531
145,qr6696tdhe,-3.7652018666267395,104.47674572467804
146,w217su144u,0.6375744938850403,103.21804940700531
147,qr6696tdhe,-3.7652018666267395,104.47674572467804
148,w217su144u,0.6375744938850403,103.21804940700531
149,qr6696tdhe,-3.7652018666267395,104.47674572467804
150,qr6696tdhe,-3.7652018666267395,104.47674572467804
151,w217su144u,0.6375744938850403,103.21804940700531
152,qr6696tdhe,-3.7652018666267395,104.47674572467804
153,qr6696tdhe,-3.7652018666267395,104.47674572467804
154,qr6696tdhe,-3.7652018666267395,104.47674572467804
155,qr6696tdhe,-3.7652018666267395,104.47674572467804
156,qr6su5rs8v,-3.365134298801422,104.9517434835434
157,qr6su5rs8v,-3.365134298801422,104.9517434835434
158,qr6su5rs8v,-3.365134298801422,104.9517434835434
159,qr6696tdhe,-3.7652018666267395,104.47674572467804
160,qr6696tdhe,-3.7652018666267395,104.47674572467804
161,qr6696tdhe,-3.7652018666267395,104.47674572467804
162,w217su144u,0.6375744938850403,103.21804940700531
163,w217su144u,0.6375744938850403,103.21804940700531
164,w217su144u,0.6375744938850403,103.21804940700531
165,w217su144u,0.6375744938850403,103.21804940700531
166,w217su144u,0.6375744938850403,103.21804940700531
167,qr6696tdhe,-3.7652018666267395,104.47674572467804
168,w217su144u,0.6375744938850403,103.21804940700531
169,w217su144u,0.6375744938850403,103.21804940700531
170,w217su144u,0.6375744938850403,103.21804940700531
171,qr6696tdhe,-3.7652018666267395,104.47674572467804
172,qr6696tdhe,-3.7652018666267395,104.47674572467804
173,qr6su5rs8v,-3.365134298801422,104.9517434835434
174,qr6696tdhe,-3.7652018666267395,104.47674572467804
175,qr6696tdhe,-3.7652018666267395,104.47674572467804
176,w217su144u,0.6375744938850403,103.21804940700531
177,w217su144u,0.6375744938850403,103.21804940700531
178,w217su144u,0.6375744938850403,103.21804940700531
179,qr6696tdhe,-3.7652018666267395,104.47674572467804
180,qr6696tdhe,-3.7652018666267395,104.47674572467804
181,w217su144u,0.6375744938850403,103.21804940700531
182,w217su144u,0.6375744938850403,103.21804940700531
183,w217su144u,0.6375744938850403,103.21804940700531
184,qr6su5rs8v,-3.365134298801422,104.9517434835434
185,qr6su5rs8v,-3.365134298801422,104.9517434835434
186,qr6su5rs8v,-3.365134298801422,104.9517434835434
187,qr6su5rs8v,-3.365134298801422,104.9517434835434
188,qr6su5rs8v,-3.365134298801422,104.9517434835434
189,qr6su5rs8v,-3.365134298801422,104.9517434835434
190,qr6su5rs8v,-3.365134298801422,104.9517434835434
191,qr6su5rs8v,-3.365134298801422,104.9517434835434
192,qr6su5rs8v,-3.365134298801422,104.9517434835434
193,qr6su5rs8v,-3.365134298801422,104.9517434835434
194,qr6696tdhe,-3.7652018666267395,104.47674572467804
195,qr6696tdhe,-3.7652018666267395,104.47674572467804
196,qr6696tdhe,-3.7652018666267395,104.47674572467804
197,qr6696tdhe,-3.7652018666267395,104.47674572467804
198,qr6696tdhe,-3.7652018666267395,104.47674572467804
199,qr6696tdhe,-3.7652018666267395,104.47674572467804
200,qr6su5rs8v,-3.365134298801422,104.9517434835434
201,qr6su5rs8v,-3.365134298801422,104.9517434835434
202,qr6su5rs8v,-3.365134298801422,104.9517434835434
203,qr6su5rs8v,-3.365134298801422,104.9517434835434
204,w217su144u,0.6375744938850403,103.21804940700531
205,w217su144u,0.6375744938850403,103.21804940700531
206,w217su144u,0.6375744938850403,103.21804940700531
207,w217su144u,0.6375744938850403,103.21804940700531
208,w217su144u,0.6375744938850403,103.21804940700531
209,qr6su5rs8v,-3.365134298801422,104.9517434835434
210,w217su144u,0.6375744938850403,103.21804940700531
211,w217su144u,0.6375744938850403,103.21804940700531
212,qr6su5rs8v,-3.365134298801422,104.9517434835434
213,w217su144u,0.6375744938850403,103.21804940700531
214,qr6su5rs8v,-3.365134298801422,104.9517434835434
215,qr6su5rs8v,-3.365134298801422,104.9517434835434
216,qr6su5rs8v,-3.365134298801422,104.9517434835434
217,qr6su5rs8v,-3.365134298801422,104.9517434835434
218,qr6su5rs8v,-3.365134298801422,104.9517434835434
219,qr6696tdhe,-3.7652018666267395,104.47674572467804
220,qr6696tdhe,-3.7652018666267395,104.47674572467804
221,qr6su5rs8v,-3.365134298801422,104.9517434835434
222,qr6su5rs8v,-3.365134298801422,104.9517434835434
223,qr6su5rs8v,-3.365134298801422,104.9517434835434
224,qr6696tdhe,-3.7652018666267395,104.47674572467804
225,qr6696tdhe,-3.7652018666267395,104.47674572467804
226,qr6696tdhe,-3.7652018666267395,104.47674572467804
227,w217su144u,0.6375744938850403,103.21804940700531
228,w217su144u,0.6375744938850403,103.21804940700531
229,w217su144u,0.6375744938850403,103.21804940700531
230,w217su144u,0.6375744938850403,103.21804940700531
231,w217su144u,0.6375744938850403,103.21804940700531
232,w217su144u,0.6375744938850403,103.21804940700531
233,qr6696tdhe,-3.7652018666267395,104.47674572467804
234,w217su144u,0.6375744938850403,103.21804940700531
235,w217su144u,0.6375744938850403,103.21804940700531
236,qr6696tdhe,-3.7652018666267395,104.47674572467804
237,qr6696tdhe,-3.7652018666267395,104.47674572467804
238,qr6696tdhe,-3.7652018666267395,104.47674572467804
239,qr6su5rs8v,-3.365134298801422,104.9517434835434
240,w217su144u,0.6375744938850403,103.21804940700531
241,qr6696tdhe,-3.7652018666267395,104.47674572467804
242,w217su144u,0.6375744938850403,103.21804940700531
243,qr6696tdhe,-3.7652018666267395,104.47674572467804
244,qr6696tdhe,-3.7652018666267395,104.47674572467804
245,qr6su5rs8v,-3.365134298801422,104.9517434835434
246,qr6su5rs8v,-3.365134298801422,104.9517434835434
247,qr6su5rs8v,-3.365134298801422,104.9517434835434
248,qr6696tdhe,-3.7652018666267395,104.47674572467804
249,qr6696tdhe,-3.7652018666267395,104.47674572467804
250,qr6696tdhe,-3.7652018666267395,104.47674572467804
251,w217su144u,0.6375744938850403,103.21804940700531
252,qr6696tdhe,-3.7652018666267395,104.47674572467804
253,w217su144u,0.6375744938850403,103.21804940700531
254,qr6696tdhe,-3.7652018666267395,104.47674572467804
255,qr6696tdhe,-3.7652018666267395,104.47674572467804
256,qr6696tdhe,-3.7652018666267395,104.47674572467804
257,qr6su5rs8v,-3.365134298801422,104.9517434835434
258,qr6su5rs8v,-3.365134298801422,104.9517434835434
259,qr6su5rs8v,-3.365134298801422,104.9517434835434
260,qr6su5rs8v,-3.365134298801422,104.9517434835434
261,qr6su5rs8v,-3.365134298801422,104.9517434835434
262,qr6su5rs8v,-3.365134298801422,104.9517434835434
263,qr6su5rs8v,-3.365134298801422,104.9517434835434
264,qr6su5rs8v,-3.365134298801422,104.9517434835434
265,qr6su5rs8v,-3.365134298801422,104.9517434835434
266,qr6su5rs8v,-3.365134298801422,104.9517434835434
267,qr6696tdhe,-3.7652018666267395,104.47674572467804
268,qr6su5rs8v,-3.365134298801422,104.9517434835434
269,qr6su5rs8v,-3.365134298801422,104.9517434835434
270,qr6696tdhe,-3.7652018666267395,104.47674572467804
271,w217su144u,0.6375744938850403,103.21804940700531
272,qr6696tdhe,-3.7652018666267395,104.47674572467804
273,w217su144u,0.6375744938850403,103.21804940700531
274,w217su144u,0.6375744938850403,103.21804940700531
275,w217su144u,0.6375744938850403,103.21804940700531
276,w217su144u,0.6375744938850403,103.21804940700531
277,w217su144u,0.6375744938850403,103.21804940700531
278,qr6696tdhe,-3.7652018666267395,104.47674572467804
279,w217su144u,0.6375744938850403,103.21804940700531
280,w217su144u,0.6375744938850403,103.21804940700531
281,qr6696tdhe,-3.7652018666267395,104.47674572467804
282,qr6696tdhe,-3.7652018666267395,104.47674572467804
283,qr6696tdhe,-3.7652018666267395,104.47674572467804
284,w217su144u,0.6375744938850403,103.21804940700531
285,w217su144u,0.6375744938850403,103.21804940700531
286,qr6696tdhe,-3.7652018666267395,104.47674572467804
287,w217su144u,0.6375744938850403,103.21804940700531
288,qr6696tdhe,-3.7652018666267395,104.47674572467804
289,qr6696tdhe,-3.7652018666267395,104.47674572467804
290,qr6su5rs8v,-3.365134298801422,104.9517434835434
291,qr6su5rs8v,-3.365134298801422,104.9517434835434
292,qr6su5rs8v,-3.365134298801422,104.9517434835434
293,qr6su5rs8v,-3.365134298801422,104.9517434835434
294,qr6su5rs8v,-3.365134298801422,104.9517434835434
295,qr6su5rs8v,-3.365134298801422,104.9517434835434
296,qr6696tdhe,-3.7652018666267395,104.47674572467804
297,qr6696tdhe,-3.7652018666267395,104.47674572467804
298,qr6696tdhe,-3.7652018666267395,104.47674572467804
299,qr6su5rs8v,-3.365134298801422,104.9517434835434
300,qr6su5rs8v,-3.365134298801422,104.9517434835434
301,qr6su5rs8v,-3.365134298801422,104.9517434835434
302,w217su144u,0.6375744938850403,103.21804940700531
303,w217su144u,0.6375744938850403,103.21804940700531
304,w217su144u,0.6375744938850403,103.21804940700531
305,qr6696tdhe,-3.7652018666267395,104.47674572467804
306,qr6696tdhe,-3.7652018666267395,104.47674572467804
307,qr6696tdhe,-3.7652018666267395,104.47674572467804
308,qr6696tdhe,-3.7652018666267395,104.47674572467804
309,qr6696tdhe,-3.7652018666267395,104.47674572467804
310,w217su144u,0.6375744938850403,103.21804940700531
311,w217su144u,0.6375744938850403,103.21804940700531
312,w217su144u,0.6375744938850403,103.21804940700531
313,qr6696tdhe,-3.7652018666267395,104.47674572467804
314,qr6su5rs8v,-3.365134298801422,104.9517434835434
315,qr6su5rs8v,-3.365134298801422,104.9517434835434
316,qr6su5rs8v,-3.365134298801422,104.9517434835434
317,qr6su5rs8v,-3.365134298801422,104.9517434835434
318,qr6su5rs8v,-3.365134298801422,104.9517434835434
319,qr6su5rs8v,-3.365134298801422,104.9517434835434
320,qr6su5rs8v,-3.365134298801422,104.9517434835434
321,qr6su5rs8v,-3.365134298801422,104.9517434835434
322,qr6696tdhe,-3.7652018666267395,104.47674572467804
323,qr6696tdhe,-3.7652018666267395,104.47674572467804
324,qr6696tdhe,-3.7652018666267395,104.47674572467804
325,qr6su5rs8v,-3.365134298801422,104.9517434835434
326,w217su144u,0.6375744938850403,103.21804940700531
327,qr6su5rs8v,-3.365134298801422,104.9517434835434
328,qr6su5rs8v,-3.365134298801422,104.9517434835434
329,qr6su5rs8v,-3.365134298801422,104.9517434835434
330,qr6su5rs8v,-3.365134298801422,104.9517434835434
331,qr6su5rs8v,-3.365134298801422,104.9517434835434
332,qr6su5rs8v,-3.365134298801422,104.9517434835434
333,qr6su5rs8v,-3.365134298801422,104.9517434835434
334,qr6su5rs8v,-3.365134298801422,104.9517434835434
335,qr6su5rs8v,-3.365134298801422,104.9517434835434
336,qr6su5rs8v,-3.365134298801422,104.9517434835434
337,w217su144u,0.6375744938850403,103.21804940700531
338,w217su144u,0.6375744938850403,103.21804940700531
339,w217su144u,0.6375744938850403,103.21804940700531
340,w217su144u,0.6375744938850403,103.21804940700531
341,w217su144u,0.6375744938850403,103.21804940700531
342,qr6su5rs8v,-3.365134298801422,104.9517434835434
343,w217su144u,0.6375744938850403,103.21804940700531
344,qr6su5rs8v,-3.365134298801422,104.9517434835434
345,qr6su5rs8v,-3.365134298801422,104.9517434835434
346,qr6su5rs8v,-3.365134298801422,104.9517434835434
347,qr6su5rs8v,-3.365134298801422,104.9517434835434
348,qr6su5rs8v,-3.365134298801422,104.9517434835434
349,qr6su5rs8v,-3.365134298801422,104.9517434835434
350,qr6su5rs8v,-3.365134298801422,104.9517434835434
351,qr6su5rs8v,-3.365134298801422,104.9517434835434
352,qr6696tdhe,-3.7652018666267395,104.47674572467804
353,qr6su5rs8v,-3.365134298801422,104.9517434835434
354,qr6su5rs8v,-3.365134298801422,104.9517434835434
355,qr6su5rs8v,-3.365134298801422,104.9517434835434
356,qr6su5rs8v,-3.365134298801422,104.9517434835434
357,qr6su5rs8v,-3.365134298801422,104.9517434835434
358,qr6su5rs8v,-3.365134298801422,104.9517434835434
359,qr6su5rs8v,-3.365134298801422,104.9517434835434
360,qr6su5rs8v,-3.365134298801422,104.9517434835434
361,qr6su5rs8v,-3.365134298801422,104.9517434835434
362,qr6su5rs8v,-3.365134298801422,104.9517434835434
363,qr6su5rs8v,-3.365134298801422,104.9517434835434
364,qr6su5rs8v,-3.365134298801422,104.9517434835434
365,w217su144u,0.6375744938850403,103.21804940700531
366,qr6su5rs8v,-3.365134298801422,104.9517434835434
367,qr6696tdhe,-3.7652018666267395,104.47674572467804
368,qr6su5rs8v,-3.365134298801422,104.9517434835434
369,qr6su5rs8v,-3.365134298801422,104.9517434835434
370,qr6su5rs8v,-3.365134298801422,104.9517434835434
371,qr6su5rs8v,-3.365134298801422,104.9517434835434
372,qr6su5rs8v,-3.365134298801422,104.9517434835434
373,w217su144u,0.6375744938850403,103.21804940700531
374,qr6su5rs8v,-3.365134298801422,104.9517434835434
375,qr6su5rs8v,-3.365134298801422,104.9517434835434
376,qr6su5rs8v,-3.365134298801422,104.9517434835434
377,qr6su5rs8v,-3.365134298801422,104.9517434835434
378,qr6su5rs8v,-3.365134298801422,104.9517434835434
379,qr6su5rs8v,-3.365134298801422,104.9517434835434
380,qr6su5rs8v,-3.365134298801422,104.9517434835434
381,qr6su5rs8v,-3.365134298801422,104.9517434835434
382,qr6su5rs8v,-3.365134298801422,104.9517434835434
383,qr6su5rs8v,-3.365134298801422,104.9517434835434
384,qr6su5rs8v,-3.365134298801422,104.9517434835434
385,qr6su5rs8v,-3.365134298801422,104.9517434835434
386,qr6su5rs8v,-3.365134298801422,104.9517434835434
387,qr6su5rs8v,-3.365134298801422,104.9517434835434
388,qr6su5rs8v,-3.365134298801422,104.9517434835434
389,qr6su5rs8v,-3.365134298801422,104.9517434835434
390,qr6su5rs8v,-3.365134298801422,104.9517434835434
391,qr6su5rs8v,-3.365134298801422,104.9517434835434
392,qr6su5rs8v,-3.365134298801422,104.9517434835434
393,qr6su5rs8v,-3.365134298801422,104.9517434835434
394,qr6su5rs8v,-3.365134298801422,104.9517434835434
395,qr6su5rs8v,-3.365134298801422,104.9517434835434
396,qr6su5rs8v,-3.365134298801422,104.9517434835434
397,qr6su5rs8v,-3.365134298801422,104.9517434835434
398,qr6su5rs8v,-3.365134298801422,104.9517434835434
399,qr6696tdhe,-3.7652018666267395,104.47674572467804
400,qr6696tdhe,-3.7652018666267395,104.47674572467804
401,w217su144u,0.6375744938850403,103.21804940700531
402,qr6696tdhe,-3.7652018666267395,104.47674572467804
403,qr6696tdhe,-3.7652018666267395,104.47674572467804
404,qr6696tdhe,-3.7652018666267395,104.47674572467804
405,qr6su5rs8v,-3.365134298801422,104.9517434835434
406,qr6su5rs8v,-3.365134298801422,104.9517434835434
407,qr6su5rs8v,-3.365134298801422,104.9517434835434
408,qr6su5rs8v,-3.365134298801422,104.9517434835434
409,qr6696tdhe,-3.7652018666267395,104.47674572467804
410,qr6696tdhe,-3.7652018666267395,104.47674572467804
411,qr6696tdhe,-3.7652018666267395,104.47674572467804
412,qr6su5rs8v,-3.365134298801422,104.9517434835434
413,w217su144u,0.6375744938850403,103.21804940700531
414,qr6696tdhe,-3.7652018666267395,104.47674572467804
415,qr6696tdhe,-3.7652018666267395,104.47674572467804
416,qr6696tdhe,-3.7652018666267395,104.47674572467804
417,qr6su5rs8v,-3.365134298801422,104.9517434835434
418,qr6su5rs8v,-3.365134298801422,104.9517434835434
419,qr6696tdhe,-3.7652018666267395,104.47674572467804
420,qr6su5rs8v,-3.365134298801422,104.9517434835434
421,qr6su5rs8v,-3.365134298801422,104.9517434835434
422,qr6su5rs8v,-3.365134298801422,104.9517434835434
423,qr6696tdhe,-3.7652018666267395,104.47674572467804
424,qr6696tdhe,-3.7652018666267395,104.47674572467804
425,qr6696tdhe,-3.7652018666267395,104.47674572467804
426,qr6696tdhe,-3.7652018666267395,104.47674572467804
427,qr6696tdhe,-3.7652018666267395,104.47674572467804
428,qr6696tdhe,-3.7652018666267395,104.47674572467804
429,qr6696tdhe,-3.7652018666267395,104.47674572467804
430,qr6696tdhe,-3.7652018666267395,104.47674572467804
431,qr6696tdhe,-3.7652018666267395,104.47674572467804
432,w217su144u,0.6375744938850403,103.21804940700531
433,qr6su5rs8v,-3.365134298801422,104.9517434835434
434,qr6su5rs8v,-3.365134298801422,104.9517434835434
435,qr6su5rs8v,-3.365134298801422,104.9517434835434
436,w217su144u,0.6375744938850403,103.21804940700531
437,w217su144u,0.6375744938850403,103.21804940700531
438,qr6696tdhe,-3.7652018666267395,104.47674572467804
439,qr6696tdhe,-3.7652018666267395,104.47674572467804
440,w217su144u,0.6375744938850403,103.21804940700531
441,w217su144u,0.6375744938850403,103.21804940700531
442,w217su144u,0.6375744938850403,103.21804940700531
443,w217su144u,0.6375744938850403,103.21804940700531
444,w217su144u,0.6375744938850403,103.21804940700531
445,qr9yjw9nbq,-1.7209133505821228,103.95402610301971
446,qr9yjw9nbq,-1.7209133505821228,103.95402610301971
447,w217su144u,0.6375744938850403,103.21804940700531
448,w217su144u,0.6375744938850403,103.21804940700531
449,w217su144u,0.6375744938850403,103.21804940700531
450,w217su144u,0.6375744938850403,103.21804940700531
451,w217su144u,0.6375744938850403,103.21804940700531
452,qr6696tdhe,-3.7652018666267395,104.47674572467804
453,qr6696tdhe,-3.7652018666267395,104.47674572467804
454,qr6su5rs8v,-3.365134298801422,104.9517434835434
455,qr6696tdhe,-3.7652018666267395,104.47674572467804
456,qr6su5rs8v,-3.365134298801422,104.9517434835434
457,qr6su5rs8v,-3.365134298801422,104.9517434835434
458,qr6su5rs8v,-3.365134298801422,104.9517434835434
459,qr6su5rs8v,-3.365134298801422,104.9517434835434
460,qr6696tdhe,-3.7652018666267395,104.47674572467804
461,qr6696tdhe,-3.7652018666267395,104.47674572467804
462,w217su144u,0.6375744938850403,103.21804940700531
463,qr6su5rs8v,-3.365134298801422,104.9517434835434
464,qr6696tdhe,-3.7652018666267395,104.47674572467804
465,qr6su5rs8v,-3.365134298801422,104.9517434835434
466,qr6696tdhe,-3.7652018666267395,104.47674572467804
467,qr6696tdhe,-3.7652018666267395,104.47674572467804
468,qr6696tdhe,-3.7652018666267395,104.47674572467804
469,qr6su5rs8v,-3.365134298801422,104.9517434835434
470,qr6696tdhe,-3.7652018666267395,104.47674572467804
471,qr6696tdhe,-3.7652018666267395,104.47674572467804
472,qr6su5rs8v,-3.365134298801422,104.9517434835434
473,qr6696tdhe,-3.7652018666267395,104.47674572467804
474,qr6su5rs8v,-3.365134298801422,104.9517434835434
475,qr6su5rs8v,-3.365134298801422,104.9517434835434
476,qr6su5rs8v,-3.365134298801422,104.9517434835434
477,qr6696tdhe,-3.7652018666267395,104.47674572467804
478,qr6696tdhe,-3.7652018666267395,104.47674572467804
479,qr6696tdhe,-3.7652018666267395,104.47674572467804
480,w217su144u,0.6375744938850403,103.21804940700531
481,qr6su5rs8v,-3.365134298801422,104.9517434835434
482,qrdn8crrnx,-1.6618135571479797,104.10569965839386
483,qr6696tdhe,-3.7652018666267395,104.47674572467804
484,qr6696tdhe,-3.7652018666267395,104.47674572467804
485,w217su144u,0.6375744938850403,103.21804940700531
486,qr6su5rs8v,-3.365134298801422,104.9517434835434
487,qr6su5rs8v,-3.365134298801422,104.9517434835434
488,qr6su5rs8v,-3.365134298801422,104.9517434835434
489,qr6su5rs8v,-3.365134298801422,104.9517434835434
490,qr6su5rs8v,-3.365134298801422,104.9517434835434
491,qr6su5rs8v,-3.365134298801422,104.9517434835434
492,qr6su5rs8v,-3.365134298801422,104.9517434835434
493,qr6su5rs8v,-3.365134298801422,104.9517434835434
494,w217su144u,0.6375744938850403,103.21804940700531
495,qr6su5rs8v,-3.365134298801422,104.9517434835434
496,qr6su5rs8v,-3.365134298801422,104.9517434835434
497,w217su144u,0.6375744938850403,103.21804940700531
498,qr6su5rs8v,-3.365134298801422,104.9517434835434
