,Geohash,Latitude,Longitude,Tanggal
91,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
92,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
93,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
94,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
95,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
96,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
97,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
98,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
99,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
100,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
101,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
102,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
103,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
104,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
105,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
106,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
107,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
108,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
109,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
110,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
111,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
112,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
113,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
114,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
115,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
116,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
117,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
118,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
119,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
120,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
121,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
122,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
123,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
124,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
125,qr6uh9pqs6,-3.5090026259422302,105.32508552074432,2019-10-14
126,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
127,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
128,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
129,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
130,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
131,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
132,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
133,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
134,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
135,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
136,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
137,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
138,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
139,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
140,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
141,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
142,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
143,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
144,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
145,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
146,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
147,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
148,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
149,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
150,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
151,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
152,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
153,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
154,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
155,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
156,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
157,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
158,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
159,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
160,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
161,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
162,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
163,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
164,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
165,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
166,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
167,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
168,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
169,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
170,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
171,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
172,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
173,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
174,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
175,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
176,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
177,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
178,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
179,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
180,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
181,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
182,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
183,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
184,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
185,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
186,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
187,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
188,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
189,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
190,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
191,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
192,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
193,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
194,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
195,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
196,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
197,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
198,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
199,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
200,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
201,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
202,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
203,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
204,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
205,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
206,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
207,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
208,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
209,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
210,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
211,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
212,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
213,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
214,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
215,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
216,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
217,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
218,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
219,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
220,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
221,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
222,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
223,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
224,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
225,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
226,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
227,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
228,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
229,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
230,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
231,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
232,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
233,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
234,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
235,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
236,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
237,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
238,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
239,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
240,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
241,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
242,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
243,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
244,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
245,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
246,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
247,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
248,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
249,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
250,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
251,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
252,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
253,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
254,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
255,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
256,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
257,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
258,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
259,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
260,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
261,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
262,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
263,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
264,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
265,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
266,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
267,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
268,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
269,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
270,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
271,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
272,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
273,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
274,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
275,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
276,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
277,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
278,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
279,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
280,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
281,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
282,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
283,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
284,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
285,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
286,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
287,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
288,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
289,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
290,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
291,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
292,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
293,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
294,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
295,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
296,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
297,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
298,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
299,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
300,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
301,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
302,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
303,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
304,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
305,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
306,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
307,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
308,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
309,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
310,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
311,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
312,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
313,qr6uh9pqs6,-3.5090026259422302,105.32508552074432,2019-10-14
314,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
315,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
316,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
317,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
318,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
319,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
320,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
321,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
322,qr6uh9pqs6,-3.5090026259422302,105.32508552074432,2019-10-14
323,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
324,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
325,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
326,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
327,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
328,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
329,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
330,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
331,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
332,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
333,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
334,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
335,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
336,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
337,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
338,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
339,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
340,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
341,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
342,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
343,w2tjd5y2bj,3.8000544905662537,108.37772905826569,2019-10-14
344,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
345,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
346,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
347,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
348,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
349,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
350,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
351,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
352,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
353,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
354,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
355,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
356,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
357,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
358,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
359,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
360,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
361,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
362,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
363,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
364,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
365,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
366,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
367,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
368,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
369,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
370,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
371,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
372,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
373,qrdpzy4esf,-1.4166221022605896,104.40671861171722,2019-10-14
374,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
375,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
376,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
377,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
378,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
379,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
380,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
381,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
382,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
383,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
384,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
385,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
386,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
387,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
388,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
389,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
390,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
391,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
392,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
393,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
394,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
395,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
396,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
397,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
398,w0tczpwues,3.162112534046173,98.40297996997832,2019-10-14
